Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Review Rating,Subscription Status,Frequency of Purchases
1700,20,Male,Sweater,Clothing,67,4,No,Annually
1701,62,Male,Hoodie,Clothing,70,4.1,No,Monthly
1702,69,Male,Handbag,Accessories,41,3.8,No,Every 3 Months
1703,54,Male,Jeans,Clothing,83,5,No,Weekly
1704,39,Male,Backpack,Accessories,22,4,No,Annually
1705,56,Male,Sneakers,Footwear,20,3.9,No,Every 3 Months
1706,39,Male,Jewelry,Accessories,29,3.4,No,Bi-Weekly
1707,37,Male,Sunglasses,Accessories,87,3,No,Fortnightly
1708,25,Male,Shorts,Clothing,81,4.9,No,Bi-Weekly
1709,35,Male,Boots,Footwear,58,3.2,No,Quarterly
1710,45,Male,Skirt,Clothing,83,3.8,No,Annually
1711,19,Male,Pants,Clothing,59,3.8,No,Quarterly
1712,21,Male,T-shirt,Clothing,93,4.7,No,Monthly
1713,65,Male,T-shirt,Clothing,87,3.8,No,Fortnightly
1714,49,Male,Jacket,Outerwear,22,4.6,No,Quarterly
1715,30,Male,Jeans,Clothing,71,4.4,No,Monthly
1716,23,Male,Dress,Clothing,69,3.4,No,Bi-Weekly
1717,69,Male,Blouse,Clothing,47,4.7,No,Every 3 Months
1718,29,Male,Hoodie,Clothing,50,2.9,No,Bi-Weekly
1719,54,Male,T-shirt,Clothing,96,3.4,No,Every 3 Months
1720,45,Male,Sweater,Clothing,39,3.2,No,Quarterly
1721,25,Male,Shorts,Clothing,84,2.8,No,Bi-Weekly
1722,34,Male,Jewelry,Accessories,28,4.3,No,Monthly
1723,46,Male,T-shirt,Clothing,51,3.3,No,Fortnightly
1724,70,Male,Scarf,Accessories,20,3.3,No,Annually
1725,42,Male,Shoes,Footwear,72,3.3,No,Weekly
1726,45,Male,Sunglasses,Accessories,33,3,No,Quarterly
1727,57,Male,Coat,Outerwear,28,2.8,No,Weekly
1728,49,Male,Blouse,Clothing,53,4,No,Monthly
1729,23,Male,Jeans,Clothing,48,4.3,No,Every 3 Months
1730,47,Male,Shorts,Clothing,21,3.8,No,Fortnightly
1731,23,Male,Shirt,Clothing,22,4.2,No,Weekly
1732,21,Male,Backpack,Accessories,87,3.1,No,Monthly
1733,45,Male,Belt,Accessories,50,2.6,No,Every 3 Months
1734,67,Male,Blouse,Clothing,85,3.4,No,Annually
1735,31,Male,Jeans,Clothing,98,3.1,No,Quarterly
1736,58,Male,Dress,Clothing,34,3.6,No,Annually
1737,57,Male,Shorts,Clothing,61,2.6,No,Quarterly
1738,42,Male,Jewelry,Accessories,98,4.2,No,Bi-Weekly
1739,60,Male,Handbag,Accessories,61,2.9,No,Weekly
1740,21,Male,Jewelry,Accessories,98,4.2,No,Weekly
1741,69,Male,Pants,Clothing,21,3.3,No,Every 3 Months
1742,41,Male,Pants,Clothing,51,3.6,No,Monthly
1743,51,Male,Sandals,Footwear,80,4.3,No,Every 3 Months
1744,23,Male,Skirt,Clothing,72,3.3,No,Weekly
1745,57,Male,Sunglasses,Accessories,63,3,No,Weekly
1746,40,Male,Skirt,Clothing,27,3.6,No,Weekly
1747,65,Male,Handbag,Accessories,44,3.1,No,Fortnightly
1748,61,Male,Coat,Outerwear,23,2.9,No,Quarterly
1749,34,Male,Skirt,Clothing,93,3.9,No,Annually
1750,43,Male,Hoodie,Clothing,70,3.2,No,Every 3 Months
1751,31,Male,Sunglasses,Accessories,85,3.1,No,Every 3 Months
1752,57,Male,Sweater,Clothing,40,3.2,No,Annually
1753,34,Male,Boots,Footwear,29,3.3,No,Quarterly
1754,25,Male,Skirt,Clothing,27,4.8,No,Fortnightly
1755,66,Male,Dress,Clothing,93,3.8,No,Fortnightly
1756,56,Male,Belt,Accessories,20,4.6,No,Monthly
1757,49,Male,Jewelry,Accessories,55,2.8,No,Weekly
1758,19,Male,Dress,Clothing,94,3.6,No,Annually
1759,27,Male,Hat,Accessories,56,4.3,No,Bi-Weekly
1760,68,Male,Sweater,Clothing,58,4,No,Weekly
1761,20,Male,Skirt,Clothing,44,3.5,No,Weekly
1762,21,Male,Hoodie,Clothing,95,4.9,No,Weekly
1763,36,Male,Sandals,Footwear,42,3.1,No,Fortnightly
1764,37,Male,Jewelry,Accessories,93,3.9,No,Annually
1765,61,Male,Dress,Clothing,56,3,No,Quarterly
1766,68,Male,Hoodie,Clothing,88,4.1,No,Quarterly
1767,60,Male,Sweater,Clothing,54,4.3,No,Bi-Weekly
1768,69,Male,Jewelry,Accessories,89,3.8,No,Fortnightly
1769,25,Male,Sandals,Footwear,45,3.9,No,Every 3 Months
1770,32,Male,Socks,Clothing,75,4.3,No,Monthly
1771,53,Male,Backpack,Accessories,22,4.3,No,Weekly
1772,46,Male,Shirt,Clothing,82,4.7,No,Annually
1773,58,Male,Shoes,Footwear,34,3.1,No,Annually
1774,21,Male,Coat,Outerwear,92,2.7,No,Annually
1775,46,Male,Sweater,Clothing,78,3.7,No,Weekly
1776,18,Male,Jacket,Outerwear,47,3.3,No,Bi-Weekly
1777,56,Male,Jacket,Outerwear,64,3.4,No,Every 3 Months
1778,18,Male,Sneakers,Footwear,44,4.7,No,Fortnightly
1779,49,Male,Belt,Accessories,94,4.9,No,Bi-Weekly
1780,29,Male,Scarf,Accessories,62,4.3,No,Weekly
1781,67,Male,Jewelry,Accessories,81,4.2,No,Weekly
1782,31,Male,T-shirt,Clothing,33,3.7,No,Quarterly
1783,52,Male,Pants,Clothing,88,2.7,No,Fortnightly
1784,42,Male,Handbag,Accessories,49,3.3,No,Monthly
1785,32,Male,Backpack,Accessories,31,4.8,No,Quarterly
1786,47,Male,Gloves,Accessories,29,4.1,No,Monthly
1787,45,Male,Jacket,Outerwear,34,4.6,No,Monthly
1788,20,Male,Sweater,Clothing,38,4.9,No,Quarterly
1789,66,Male,Blouse,Clothing,41,3.1,No,Bi-Weekly
1790,52,Male,Blouse,Clothing,34,3,No,Quarterly
1791,50,Male,Gloves,Accessories,26,3.7,No,Bi-Weekly
1792,62,Male,Jeans,Clothing,98,4,No,Annually
1793,38,Male,Sneakers,Footwear,59,3,No,Every 3 Months
1794,65,Male,Hat,Accessories,92,3.8,No,Every 3 Months
1795,60,Male,Backpack,Accessories,40,3.7,No,Fortnightly
1796,68,Male,Jeans,Clothing,20,4,No,Fortnightly
1797,62,Male,Skirt,Clothing,35,3.1,No,Weekly
1798,62,Male,Belt,Accessories,35,3.9,No,Weekly
1799,40,Male,Dress,Clothing,82,3.7,No,Weekly
1800,32,Male,Hoodie,Clothing,48,3.9,No,Weekly
1801,22,Male,Coat,Outerwear,58,2.7,No,Weekly
1802,33,Male,Sweater,Clothing,57,3.9,No,Fortnightly
1803,57,Male,Shorts,Clothing,96,2.6,No,Bi-Weekly
1804,60,Male,Sneakers,Footwear,97,3.5,No,Fortnightly
1805,30,Male,Sweater,Clothing,42,4.4,No,Weekly
1806,41,Male,T-shirt,Clothing,62,4.9,No,Weekly
1807,58,Male,Handbag,Accessories,67,3.9,No,Annually
1808,34,Male,Sneakers,Footwear,46,3.5,No,Fortnightly
1809,67,Male,Jacket,Outerwear,71,4.3,No,Monthly
1810,58,Male,Backpack,Accessories,99,3.4,No,Fortnightly
1811,41,Male,Jeans,Clothing,28,2.7,No,Bi-Weekly
1812,42,Male,Belt,Accessories,77,3.6,No,Annually
1813,50,Male,Boots,Footwear,63,4.9,No,Bi-Weekly
1814,40,Male,Shorts,Clothing,62,3.5,No,Weekly
1815,32,Male,Jeans,Clothing,92,3.8,No,Quarterly
1816,51,Male,Shoes,Footwear,72,4.5,No,Every 3 Months
1817,26,Male,Hat,Accessories,79,4,No,Weekly
1818,32,Male,T-shirt,Clothing,27,4.7,No,Weekly
1819,58,Male,Sunglasses,Accessories,39,3.8,No,Every 3 Months
1820,51,Male,Socks,Clothing,86,4.5,No,Quarterly
1821,19,Male,Shirt,Clothing,94,5,No,Monthly
1822,57,Male,Shorts,Clothing,53,2.8,No,Quarterly
1823,66,Male,Shirt,Clothing,85,4.4,No,Annually
1824,62,Male,Socks,Clothing,50,4.7,No,Bi-Weekly
1825,58,Male,Pants,Clothing,47,3.8,No,Monthly
1826,23,Male,Boots,Footwear,75,4.9,No,Weekly
1827,45,Male,T-shirt,Clothing,60,4.2,No,Annually
1828,20,Male,T-shirt,Clothing,36,4.9,No,Weekly
1829,33,Male,Coat,Outerwear,80,3.9,No,Every 3 Months
1830,30,Male,Hat,Accessories,96,4.9,No,Quarterly
1831,50,Male,Sunglasses,Accessories,80,4.8,No,Annually
1832,62,Male,Blouse,Clothing,71,3.3,No,Every 3 Months
1833,69,Male,Jewelry,Accessories,29,4.6,No,Monthly
1834,34,Male,Jewelry,Accessories,53,4.5,No,Fortnightly
1835,49,Male,Skirt,Clothing,35,4.1,No,Fortnightly
1836,65,Male,Scarf,Accessories,75,3.2,No,Quarterly
1837,66,Male,Pants,Clothing,52,4.2,No,Monthly
1838,41,Male,Hat,Accessories,77,4.8,No,Monthly
1839,37,Male,Gloves,Accessories,24,4.1,No,Quarterly
1840,32,Male,Shirt,Clothing,78,3.7,No,Annually
1841,42,Male,Sandals,Footwear,98,2.6,No,Every 3 Months
1842,31,Male,Socks,Clothing,57,3,No,Every 3 Months
1843,61,Male,Handbag,Accessories,78,4.4,No,Annually
1844,36,Male,Jacket,Outerwear,76,4.7,No,Monthly
1845,60,Male,Shorts,Clothing,26,2.7,No,Annually
1846,51,Male,Sandals,Footwear,78,2.8,No,Quarterly
1847,68,Male,Scarf,Accessories,53,2.9,No,Quarterly
1848,46,Male,Sandals,Footwear,100,4.4,No,Weekly
1849,19,Male,Jeans,Clothing,73,2.7,No,Every 3 Months
1850,30,Male,Skirt,Clothing,40,4.5,No,Monthly
1851,51,Male,Gloves,Accessories,76,2.8,No,Weekly
1852,28,Male,Skirt,Clothing,80,3.1,No,Fortnightly
1853,41,Male,Sweater,Clothing,80,3.8,No,Weekly
1854,29,Male,Blouse,Clothing,67,2.9,No,Fortnightly
1855,25,Male,Sweater,Clothing,61,3.8,No,Annually
1856,60,Male,Shirt,Clothing,76,4.7,No,Annually
1857,63,Male,Jewelry,Accessories,55,3.2,No,Bi-Weekly
1858,51,Male,T-shirt,Clothing,85,4,No,Monthly
1859,22,Male,Scarf,Accessories,69,4.9,No,Annually
1860,54,Male,Belt,Accessories,26,3.7,No,Fortnightly
1861,18,Male,T-shirt,Clothing,64,4.8,No,Monthly
1862,29,Male,Sneakers,Footwear,60,3.6,No,Monthly
1863,59,Male,Gloves,Accessories,36,4.6,No,Fortnightly
1864,25,Male,Sandals,Footwear,21,4.3,No,Monthly
1865,19,Male,Backpack,Accessories,72,3.2,No,Quarterly
1866,56,Male,Pants,Clothing,62,3.8,No,Monthly
1867,31,Male,T-shirt,Clothing,44,4.2,No,Fortnightly
1868,45,Male,Skirt,Clothing,52,3.4,No,Quarterly
1869,23,Male,Gloves,Accessories,58,4.7,No,Fortnightly
1870,18,Male,Blouse,Clothing,77,3.9,No,Every 3 Months
1871,43,Male,Blouse,Clothing,99,4.3,No,Fortnightly
1872,56,Male,Jeans,Clothing,96,2.7,No,Every 3 Months
1873,43,Male,T-shirt,Clothing,64,4.6,No,Monthly
1874,64,Male,Sweater,Clothing,44,2.9,No,Weekly
1875,67,Male,Pants,Clothing,33,3.6,No,Weekly
1876,63,Male,Boots,Footwear,71,3.9,No,Quarterly
1877,54,Male,Skirt,Clothing,36,2.6,No,Quarterly
1878,69,Male,Gloves,Accessories,62,3.6,No,Annually
1879,34,Male,Socks,Clothing,29,3.4,No,Monthly
1880,56,Male,T-shirt,Clothing,33,3.5,No,Bi-Weekly
1881,34,Male,Blouse,Clothing,33,3.1,No,Monthly
1882,58,Male,Blouse,Clothing,41,4.3,No,Bi-Weekly
1883,44,Male,Scarf,Accessories,54,5,No,Quarterly
1884,25,Male,Backpack,Accessories,58,4.9,No,Fortnightly
1885,27,Male,Shorts,Clothing,30,4.3,No,Bi-Weekly
1886,26,Male,Jewelry,Accessories,53,4.4,No,Monthly
1887,18,Male,Gloves,Accessories,91,4.4,No,Bi-Weekly
1888,64,Male,Hoodie,Clothing,44,3.5,No,Monthly
1889,62,Male,Hoodie,Clothing,89,3.4,No,Weekly
1890,59,Male,Skirt,Clothing,57,2.5,No,Weekly
1891,36,Male,Sunglasses,Accessories,57,3.4,No,Weekly
1892,69,Male,Jewelry,Accessories,74,2.6,No,Quarterly
1893,39,Male,Jacket,Outerwear,30,4.6,No,Weekly
1894,28,Male,Dress,Clothing,20,3.7,No,Fortnightly
1895,42,Male,Hoodie,Clothing,90,2.5,No,Bi-Weekly
1896,31,Male,Jeans,Clothing,61,4.5,No,Monthly
1897,57,Male,Sandals,Footwear,51,2.9,No,Monthly
1898,53,Male,Sunglasses,Accessories,97,2.9,No,Fortnightly
1899,59,Male,Pants,Clothing,97,3.5,No,Monthly
1900,32,Male,Shorts,Clothing,40,4.2,No,Weekly
1901,65,Male,Jewelry,Accessories,85,3.3,No,Quarterly
1902,56,Male,Socks,Clothing,76,3.9,No,Quarterly
1903,31,Male,Sandals,Footwear,22,5,No,Monthly
1904,59,Male,Pants,Clothing,63,3.3,No,Weekly
1905,22,Male,T-shirt,Clothing,71,4.2,No,Monthly
1906,47,Male,Boots,Footwear,35,4.9,No,Fortnightly
1907,23,Male,Backpack,Accessories,30,4.6,No,Fortnightly
1908,69,Male,Skirt,Clothing,74,4.8,No,Every 3 Months
1909,18,Male,Scarf,Accessories,71,2.7,No,Bi-Weekly
1910,50,Male,Sweater,Clothing,84,4.3,No,Monthly
1911,29,Male,Sandals,Footwear,38,3.8,No,Quarterly
1912,65,Male,Jewelry,Accessories,81,4.9,No,Bi-Weekly
1913,29,Male,Sweater,Clothing,56,3.4,No,Bi-Weekly
1914,49,Male,Skirt,Clothing,48,3.6,No,Annually
1915,28,Male,Shorts,Clothing,97,3.4,No,Fortnightly
1916,51,Male,Backpack,Accessories,74,4.7,No,Weekly
1917,26,Male,Hoodie,Clothing,50,3,No,Bi-Weekly
1918,38,Male,Skirt,Clothing,71,3.4,No,Bi-Weekly
1919,35,Male,Skirt,Clothing,33,4.6,No,Monthly
1920,34,Male,Backpack,Accessories,56,3.1,No,Bi-Weekly
1921,51,Male,Blouse,Clothing,84,2.8,No,Every 3 Months
1922,47,Male,Shirt,Clothing,36,3.5,No,Annually
1923,18,Male,Gloves,Accessories,63,4.6,No,Monthly
1924,64,Male,Sandals,Footwear,36,4.3,No,Annually
1925,30,Male,Jacket,Outerwear,63,4.8,No,Quarterly
1926,59,Male,Sneakers,Footwear,32,2.9,No,Fortnightly
1927,66,Male,Backpack,Accessories,93,3,No,Annually
1928,40,Male,Pants,Clothing,29,2.9,No,Every 3 Months
1929,25,Male,Sunglasses,Accessories,92,3.7,No,Weekly
1930,59,Male,Jeans,Clothing,33,4.7,No,Quarterly
1931,66,Male,Pants,Clothing,52,3.5,No,Weekly
1932,54,Male,Jewelry,Accessories,42,2.7,No,Every 3 Months
1933,42,Male,Hoodie,Clothing,36,5,No,Every 3 Months
1934,48,Male,Sandals,Footwear,67,4.1,No,Annually
1935,34,Male,Jacket,Outerwear,43,2.7,No,Annually
1936,19,Male,Blouse,Clothing,68,4.8,No,Fortnightly
1937,70,Male,Jewelry,Accessories,60,4.3,No,Every 3 Months
1938,43,Male,Socks,Clothing,53,4.5,No,Monthly
1939,46,Male,Jeans,Clothing,23,3.8,No,Bi-Weekly
1940,66,Male,Gloves,Accessories,57,3.7,No,Every 3 Months
1941,50,Male,Hat,Accessories,89,3.9,No,Fortnightly
1942,55,Male,Shoes,Footwear,99,3.3,No,Quarterly
1943,63,Male,Pants,Clothing,28,3.4,No,Monthly
1944,32,Male,Socks,Clothing,53,3.8,No,Annually
1945,30,Male,Hoodie,Clothing,45,2.7,No,Every 3 Months
1946,35,Male,Hoodie,Clothing,38,2.9,No,Every 3 Months
1947,59,Male,Pants,Clothing,49,4.5,No,Quarterly
1948,59,Male,Shirt,Clothing,32,2.6,No,Monthly
1949,54,Male,T-shirt,Clothing,37,3.1,No,Bi-Weekly
1950,63,Male,Dress,Clothing,80,4.7,No,Quarterly
1951,43,Male,Backpack,Accessories,78,4.6,No,Every 3 Months
1952,33,Male,Gloves,Accessories,53,2.7,No,Bi-Weekly
1953,57,Male,Shoes,Footwear,82,4.6,No,Bi-Weekly
1954,25,Male,Skirt,Clothing,33,4.8,No,Fortnightly
1955,26,Male,Gloves,Accessories,77,4.2,No,Quarterly
1956,50,Male,Hoodie,Clothing,56,4.9,No,Monthly
1957,70,Male,Socks,Clothing,37,4.9,No,Fortnightly
1958,68,Male,Gloves,Accessories,54,4.5,No,Bi-Weekly
1959,39,Male,Shorts,Clothing,67,2.7,No,Quarterly
1960,46,Male,Shoes,Footwear,90,3.1,No,Every 3 Months
1961,57,Male,Jeans,Clothing,72,3.3,No,Annually
1962,47,Male,Boots,Footwear,59,2.6,No,Quarterly
1963,40,Male,Hat,Accessories,45,4.4,No,Fortnightly
1964,52,Male,Shorts,Clothing,30,3.9,No,Weekly
1965,40,Male,Pants,Clothing,51,4.6,No,Monthly
1966,67,Male,Sweater,Clothing,90,4.9,No,Quarterly
1967,67,Male,Jacket,Outerwear,95,3.7,No,Fortnightly
1968,37,Male,Dress,Clothing,81,3.7,No,Annually
1969,67,Male,Shirt,Clothing,70,4.2,No,Weekly
1970,64,Male,Dress,Clothing,32,3.5,No,Fortnightly
1971,28,Male,Belt,Accessories,94,2.9,No,Bi-Weekly
1972,54,Male,Hat,Accessories,29,3.4,No,Monthly
1973,54,Male,Backpack,Accessories,31,3.3,No,Every 3 Months
1974,24,Male,Skirt,Clothing,20,4.5,No,Every 3 Months
1975,27,Male,Gloves,Accessories,44,4.6,No,Fortnightly
1976,53,Male,Jacket,Outerwear,77,2.9,No,Quarterly
1977,32,Male,Handbag,Accessories,51,3.2,No,Fortnightly
1978,24,Male,Sandals,Footwear,49,2.6,No,Annually
1979,45,Male,Sunglasses,Accessories,78,3.8,No,Quarterly
1980,49,Male,Jeans,Clothing,98,2.8,No,Fortnightly
1981,51,Male,Sandals,Footwear,94,4.4,No,Fortnightly
1982,69,Male,Shoes,Footwear,91,4.7,No,Quarterly
1983,41,Male,Sunglasses,Accessories,77,2.7,No,Monthly
1984,59,Male,Scarf,Accessories,97,2.6,No,Quarterly
1985,26,Male,Skirt,Clothing,58,3.4,No,Fortnightly
1986,23,Male,Gloves,Accessories,97,3.9,No,Fortnightly
1987,62,Male,Coat,Outerwear,48,3.4,No,Quarterly
1988,69,Male,Belt,Accessories,23,3.4,No,Quarterly
1989,46,Male,Pants,Clothing,79,3.9,No,Weekly
1990,35,Male,Jewelry,Accessories,42,4,No,Bi-Weekly
1991,32,Male,Backpack,Accessories,95,3.4,No,Annually
1992,46,Male,Sneakers,Footwear,29,3.7,No,Every 3 Months
1993,33,Male,Hoodie,Clothing,98,4.9,No,Monthly
1994,32,Male,Blouse,Clothing,96,5,No,Weekly
1995,33,Male,Sunglasses,Accessories,66,2.9,No,Weekly
1996,67,Male,Boots,Footwear,80,3,No,Quarterly
1997,67,Male,Sneakers,Footwear,27,3.3,No,Every 3 Months
1998,42,Male,Backpack,Accessories,25,4.7,No,Bi-Weekly
1999,20,Male,Pants,Clothing,45,3.4,No,Quarterly
